Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2730,2026-08-03 13:24:23.312,72.226,0.03,-0.06,0.92,-16.72,-15.08,-14.28
2731,2026-08-03 13:24:23.370,72.284,0.03,-0.04,0.94,-17.94,-24.96,-13.43
2732,2026-08-03 13:24:23.372,72.286,0.03,-0.04,0.94,-17.94,-24.96,-13.43
2733,2026-08-03 13:24:23.373,72.287,0.08,-0.01,0.93,-13.0,-40.41,-13.18
2734,2026-08-03 13:24:23.374,72.288,0.08,-0.01,0.93,-13.0,-40.41,-13.18
2735,2026-08-03 13:24:23.374,72.288,0.11,-0.03,0.95,-12.76,-50.6,8.54
2736,2026-08-03 13:24:23.376,72.29,0.11,-0.03,0.95,-12.76,-50.6,8.54
2737,2026-08-03 13:24:23.430,72.344,0.1,-0.13,1.05,-2.26,-51.45,43.15
2738,2026-08-03 13:24:23.432,72.346,0.11,-0.17,1.18,31.74,-55.48,70.07
2739,2026-08-03 13:24:23.490,72.404,0.11,-0.17,1.18,31.74,-55.48,70.07
2740,2026-08-03 13:24:23.490,72.404,0.17,-0.07,1.29,71.41,-70.74,101.5
2741,2026-08-03 13:24:23.491,72.405,0.17,-0.07,1.29,71.41,-70.74,101.5
2742,2026-08-03 13:24:23.550,72.464,0.25,0.11,1.3,83.62,-86.91,138.73
2743,2026-08-03 13:24:23.671,72.585,0.32,0.23,1.24,52.43,-85.94,151.12
2744,2026-08-03 13:24:23.672,72.586,0.24,0.16,1.21,-51.64,-30.7,52.49
2745,2026-08-03 13:24:23.672,72.586,0.19,0.13,1.12,-68.12,-7.75,18.49
2746,2026-08-03 13:24:23.730,72.644,0.19,0.13,1.12,-68.12,-7.75,18.49
2747,2026-08-03 13:24:23.731,72.645,0.17,0.09,0.91,-78.98,-1.59,14.83
2748,2026-08-03 13:24:23.732,72.646,0.17,0.09,0.91,-78.98,-1.59,14.83
2749,2026-08-03 13:24:23.790,72.704,0.15,0.01,0.7,-89.11,2.01,22.52
2750,2026-08-03 13:24:23.791,72.705,0.15,0.01,0.7,-89.11,2.01,22.52
2751,2026-08-03 13:24:23.850,72.764,0.14,-0.11,0.57,-86.67,9.46,30.03
2752,2026-08-03 13:24:23.857,72.771,0.14,-0.11,0.57,-86.67,9.46,30.03
2753,2026-08-03 13:24:23.857,72.771,0.19,-0.2,0.53,-71.9,13.43,32.1
2754,2026-08-03 13:24:23.912,72.826,0.23,-0.28,0.57,-56.95,14.04,29.97
2755,2026-08-03 13:24:23.979,72.893,0.24,-0.34,0.64,-42.85,18.01,21.0
2756,2026-08-03 13:24:23.980,72.894,0.24,-0.34,0.64,-42.85,18.01,21.0
2757,2026-08-03 13:24:23.980,72.894,0.22,-0.36,0.75,-23.8,29.97,3.17
2758,2026-08-03 13:24:24.089,73.003,0.22,-0.36,0.75,-23.8,29.97,3.17
2759,2026-08-03 13:24:24.090,73.004,0.19,-0.37,0.87,-3.05,44.19,-16.24
2760,2026-08-03 13:24:24.091,73.005,0.19,-0.37,0.87,14.53,48.95,-29.85
2761,2026-08-03 13:24:24.093,73.007,0.17,-0.37,0.95,14.53,48.95,-29.85
2762,2026-08-03 13:24:24.095,73.009,0.18,-0.29,1.16,36.8,44.49,-40.59
2763,2026-08-03 13:24:24.096,73.01,0.18,-0.29,1.16,36.8,44.49,-40.59
2764,2026-08-03 13:24:24.150,73.064,0.19,-0.11,1.39,55.73,36.93,-54.93
2765,2026-08-03 13:24:24.151,73.065,0.19,-0.11,1.39,55.73,36.93,-54.93
2766,2026-08-03 13:24:24.215,73.129,0.13,-0.04,1.2,34.79,28.99,-57.56
2767,2026-08-03 13:24:24.216,73.13,0.01,-0.17,0.74,-25.51,21.24,-35.03
2768,2026-08-03 13:24:24.271,73.185,-0.06,-0.35,0.47,-64.76,11.6,-15.2
2769,2026-08-03 13:24:24.273,73.187,-0.06,-0.35,0.47,-64.76,11.6,-15.2
2770,2026-08-03 13:24:24.330,73.244,-0.0,-0.4,0.54,-40.16,6.71,-20.94
2771,2026-08-03 13:24:24.331,73.245,-0.0,-0.4,0.54,-40.16,6.71,-20.94
2772,2026-08-03 13:24:24.331,73.245,0.14,-0.35,0.74,13.49,10.99,-34.67
2773,2026-08-03 13:24:24.390,73.304,0.14,-0.35,0.74,13.49,10.99,-34.67
2774,2026-08-03 13:24:24.392,73.306,0.25,-0.31,0.86,43.27,11.84,-36.13
2775,2026-08-03 13:24:24.473,73.387,0.25,-0.31,0.86,42.79,7.08,-27.1
2776,2026-08-03 13:24:24.475,73.389,0.26,-0.31,0.89,42.79,7.08,-27.1
2777,2026-08-03 13:24:24.475,73.389,0.23,-0.35,0.91,29.05,4.03,-17.7
2778,2026-08-03 13:24:24.476,73.39,0.23,-0.35,0.91,29.05,4.03,-17.7
2779,2026-08-03 13:24:24.516,73.43,0.22,-0.38,0.94,15.26,-0.79,-11.9
2780,2026-08-03 13:24:24.570,73.484,0.24,-0.38,0.93,6.47,-9.09,-6.04
2781,2026-08-03 13:24:24.572,73.486,0.24,-0.38,0.93,6.47,-9.09,-6.04
2782,2026-08-03 13:24:24.575,73.489,0.26,-0.38,0.9,1.4,-10.8,4.52
2783,2026-08-03 13:24:24.630,73.544,0.26,-0.38,0.9,0.06,4.39,18.74
2784,2026-08-03 13:24:24.631,73.545,0.24,-0.4,0.86,0.06,4.39,18.74
2785,2026-08-03 13:24:24.693,73.607,0.19,-0.36,0.98,9.89,38.21,21.67
2786,2026-08-03 13:24:24.694,73.608,0.19,-0.36,0.98,9.89,38.21,21.67
2787,2026-08-03 13:24:24.694,73.608,0.07,-0.2,1.29,33.57,81.54,-6.16
2788,2026-08-03 13:24:24.759,73.673,0.07,-0.2,1.29,33.57,81.54,-6.16
2789,2026-08-03 13:24:24.760,73.674,0.01,-0.06,1.35,42.3,88.13,-26.37
2790,2026-08-03 13:24:24.810,73.724,0.07,-0.06,1.17,29.6,38.88,-0.49
2791,2026-08-03 13:24:24.811,73.725,0.07,-0.06,1.17,29.6,38.88,-0.49
2792,2026-08-03 13:24:24.811,73.725,0.09,-0.07,1.04,21.73,-10.74,31.01
2793,2026-08-03 13:24:24.870,73.784,0.09,-0.07,1.04,21.73,-10.74,31.01
2794,2026-08-03 13:24:24.871,73.785,0.03,-0.06,0.88,17.52,-33.14,40.22
2795,2026-08-03 13:24:24.932,73.846,-0.02,-0.03,0.69,7.75,-33.14,34.42
2796,2026-08-03 13:24:24.933,73.847,-0.02,-0.03,0.69,7.75,-33.14,34.42
2797,2026-08-03 13:24:24.937,73.851,-0.04,0.03,0.59,-3.91,-14.89,17.09
2798,2026-08-03 13:24:24.992,73.906,-0.06,0.07,0.54,-4.7,6.53,1.53
2799,2026-08-03 13:24:25.051,73.965,-0.11,0.09,0.53,7.69,28.38,-4.94
2800,2026-08-03 13:24:25.053,73.967,-0.11,0.09,0.53,7.69,28.38,-4.94
2801,2026-08-03 13:24:25.054,73.968,-0.16,0.11,0.56,25.39,52.61,-9.28
2802,2026-08-03 13:24:25.110,74.024,-0.16,0.11,0.56,25.39,52.61,-9.28
2803,2026-08-03 13:24:25.111,74.025,-0.22,0.14,0.64,49.68,69.4,-19.35
2804,2026-08-03 13:24:25.170,74.084,-0.28,0.23,0.82,78.19,76.42,-38.33
2805,2026-08-03 13:24:25.171,74.085,-0.34,0.35,1.15,101.01,85.39,-58.53
2806,2026-08-03 13:24:25.237,74.151,-0.34,0.35,1.15,101.01,85.39,-58.53
2807,2026-08-03 13:24:25.239,74.153,-0.41,0.43,1.56,111.45,98.33,-69.52
2808,2026-08-03 13:24:25.241,74.155,-0.41,0.43,1.56,111.45,98.33,-69.52
2809,2026-08-03 13:24:25.292,74.206,-0.45,0.42,1.92,115.23,99.3,-71.66
2810,2026-08-03 13:24:25.293,74.207,-0.45,0.42,1.92,115.23,99.3,-71.66
2811,2026-08-03 13:24:25.294,74.208,-0.32,0.38,1.96,122.86,64.09,-68.73
2812,2026-08-03 13:24:25.355,74.269,-0.06,0.4,1.5,115.05,-4.21,-47.3
2813,2026-08-03 13:24:25.356,74.27,-0.06,0.4,1.5,115.05,-4.21,-47.3
2814,2026-08-03 13:24:25.470,74.384,0.03,0.39,0.93,54.14,-48.95,7.93
2815,2026-08-03 13:24:25.471,74.385,0.03,0.39,0.93,54.14,-48.95,7.93
2816,2026-08-03 13:24:25.481,74.395,-0.14,0.27,0.65,-37.29,-33.51,74.1
2817,2026-08-03 13:24:25.482,74.396,-0.14,0.27,0.65,-37.29,-33.51,74.1
2818,2026-08-03 13:24:25.485,74.399,-0.33,0.14,0.62,-95.34,8.42,109.68
2819,2026-08-03 13:24:25.545,74.459,-0.33,0.14,0.62,-95.34,8.42,109.68
2820,2026-08-03 13:24:25.554,74.468,-0.33,0.14,0.62,-95.34,8.42,109.68
2821,2026-08-03 13:24:25.554,74.468,-0.29,0.15,0.66,-98.51,41.08,85.63
2822,2026-08-03 13:24:25.592,74.506,-0.28,0.15,0.66,-86.18,48.34,78.55
2823,2026-08-03 13:24:25.596,74.51,-0.28,0.15,0.66,-86.18,48.34,78.55
2824,2026-08-03 13:24:25.772,74.686,-0.33,0.06,0.74,-66.1,61.65,78.98
2825,2026-08-03 13:24:25.772,74.686,-0.37,-0.03,0.85,-38.09,63.42,69.03
2826,2026-08-03 13:24:25.773,74.687,-0.37,-0.03,0.85,-38.09,63.42,69.03
2827,2026-08-03 13:24:25.773,74.687,-0.36,-0.05,0.92,-10.86,44.01,43.09
2828,2026-08-03 13:24:25.773,74.687,-0.36,-0.05,0.92,7.26,16.72,11.11
2829,2026-08-03 13:24:25.774,74.688,-0.33,0.0,1.0,7.26,16.72,11.11
2830,2026-08-03 13:24:25.779,74.693,-0.33,0.12,1.13,16.05,1.1,-14.16
2831,2026-08-03 13:24:25.838,74.752,-0.33,0.12,1.13,16.05,1.1,-14.16
2832,2026-08-03 13:24:25.839,74.753,-0.34,0.23,1.3,19.9,3.6,-26.55
2833,2026-08-03 13:24:25.891,74.805,-0.29,0.27,1.38,28.69,8.12,-25.27
2834,2026-08-03 13:24:26.010,74.924,-0.15,0.31,1.24,37.84,-8.79,-12.02
2835,2026-08-03 13:24:26.079,74.993,-0.15,0.31,1.24,22.95,-32.71,13.92
2836,2026-08-03 13:24:26.084,74.998,-0.06,0.4,1.06,22.95,-32.71,13.92
2837,2026-08-03 13:24:26.084,74.998,-0.14,0.45,1.07,-25.02,-27.71,51.7
2838,2026-08-03 13:24:26.085,74.999,-0.14,0.45,1.07,-25.02,-27.71,51.7
2839,2026-08-03 13:24:26.085,74.999,-0.31,0.42,1.14,-82.82,-0.06,87.71
2840,2026-08-03 13:24:26.086,75.0,-0.31,0.42,1.14,-82.82,-0.06,87.71
2841,2026-08-03 13:24:26.086,75.0,-0.4,0.34,0.99,-118.65,14.95,106.26
2842,2026-08-03 13:24:26.138,75.052,-0.39,0.31,0.68,-123.66,10.68,105.83
2843,2026-08-03 13:24:26.138,75.052,-0.39,0.31,0.43,-113.89,12.21,94.06
2844,2026-08-03 13:24:26.208,75.122,-0.39,0.31,0.43,-113.89,12.21,94.06
2845,2026-08-03 13:24:26.208,75.122,-0.46,0.3,0.28,-100.77,28.32,82.09
2846,2026-08-03 13:24:26.209,75.123,-0.46,0.3,0.28,-100.77,28.32,82.09
2847,2026-08-03 13:24:26.250,75.164,-0.54,0.24,0.21,-75.74,46.14,79.41
2848,2026-08-03 13:24:26.310,75.224,-0.54,0.24,0.21,-75.74,46.14,79.41
2849,2026-08-03 13:24:26.311,75.225,-0.56,0.17,0.25,-29.66,65.37,76.29
2850,2026-08-03 13:24:26.312,75.226,-0.58,0.2,0.4,21.0,90.88,56.27
2851,2026-08-03 13:24:26.442,75.356,-0.68,0.32,0.55,54.38,117.92,25.45
2852,2026-08-03 13:24:26.443,75.357,-0.68,0.32,0.55,54.38,117.92,25.45
2853,2026-08-03 13:24:26.443,75.357,-0.78,0.46,0.71,87.95,126.89,-5.13
2854,2026-08-03 13:24:26.444,75.358,-0.78,0.46,0.71,87.95,126.89,-5.13
2855,2026-08-03 13:24:26.444,75.358,-0.69,0.53,0.95,151.0,95.89,-34.18
2856,2026-08-03 13:24:26.491,75.405,-0.69,0.53,0.95,216.74,28.69,-51.82
2857,2026-08-03 13:24:26.513,75.427,-0.43,0.54,1.0,216.74,28.69,-51.82
2858,2026-08-03 13:24:26.515,75.429,-0.23,0.64,0.75,213.13,-27.47,-37.66
2859,2026-08-03 13:24:26.550,75.464,-0.23,0.64,0.75,213.13,-27.47,-37.66
2860,2026-08-03 13:24:26.551,75.465,-0.35,0.75,0.46,118.84,-13.73,19.96
2861,2026-08-03 13:24:26.615,75.529,-0.35,0.75,0.46,118.84,-13.73,19.96
2862,2026-08-03 13:24:26.615,75.529,-0.74,0.69,0.37,14.77,61.52,97.47
2863,2026-08-03 13:24:26.616,75.53,-1.05,0.54,0.49,-10.13,135.62,143.92
2864,2026-08-03 13:24:26.670,75.584,-1.05,0.54,0.49,-10.13,135.62,143.92
2865,2026-08-03 13:24:26.671,75.585,-1.12,0.47,0.7,19.96,173.95,141.85
2866,2026-08-03 13:24:26.732,75.646,-1.12,0.47,0.7,19.96,173.95,141.85
2867,2026-08-03 13:24:26.732,75.646,-1.11,0.37,0.83,28.44,184.75,121.4
2868,2026-08-03 13:24:26.733,75.647,-1.07,0.17,0.84,2.93,176.76,99.85
2869,2026-08-03 13:24:26.790,75.704,-1.07,0.17,0.84,2.93,176.76,99.85
2870,2026-08-03 13:24:26.791,75.705,-0.97,0.04,0.77,-25.39,139.71,68.66
2871,2026-08-03 13:24:26.794,75.708,-0.97,0.04,0.77,-25.39,139.71,68.66
2872,2026-08-03 13:24:26.854,75.768,-0.82,0.13,0.72,-32.29,68.73,23.19
2873,2026-08-03 13:24:26.855,75.769,-0.82,0.13,0.72,-32.29,68.73,23.19
2874,2026-08-03 13:24:26.911,75.825,-0.66,0.43,0.67,-21.55,-11.35,-25.45
2875,2026-08-03 13:24:26.912,75.826,-0.66,0.43,0.67,-21.55,-11.35,-25.45
2876,2026-08-03 13:24:27.032,75.946,-0.66,0.43,0.67,-21.55,-11.35,-25.45
2877,2026-08-03 13:24:27.032,75.946,-0.49,1.33,0.9,-39.0,-68.66,-54.14
2878,2026-08-03 13:24:27.033,75.947,-0.49,1.33,0.9,-78.67,-43.21,-23.25
2879,2026-08-03 13:24:27.033,75.947,-0.39,1.43,1.16,-78.67,-43.21,-23.25
2880,2026-08-03 13:24:27.033,75.947,-0.37,1.2,1.1,-125.0,-14.1,26.86
2881,2026-08-03 13:24:27.034,75.948,-0.37,1.2,1.1,-125.0,-14.1,26.86
2882,2026-08-03 13:24:27.090,76.004,-0.56,0.99,0.83,-180.79,-4.46,69.21
2883,2026-08-03 13:24:27.091,76.005,-0.56,0.99,0.83,-180.79,-4.46,69.21
2884,2026-08-03 13:24:27.150,76.064,-0.8,0.91,0.62,-223.14,-20.2,75.93
2885,2026-08-03 13:24:27.151,76.065,-0.8,0.91,0.62,-223.14,-20.2,75.93
2886,2026-08-03 13:24:27.151,76.065,-0.89,0.87,0.55,-206.91,-50.66,46.75
2887,2026-08-03 13:24:27.221,76.135,-0.78,0.86,0.59,-145.39,-80.87,6.16
2888,2026-08-03 13:24:27.222,76.136,-0.78,0.86,0.59,-145.39,-80.87,6.16
2889,2026-08-03 13:24:27.272,76.186,-0.65,0.86,0.62,-99.06,-101.26,-16.17
2890,2026-08-03 13:24:27.273,76.187,-0.65,0.86,0.62,-99.06,-101.26,-16.17
2891,2026-08-03 13:24:27.274,76.188,-0.64,0.89,0.59,-99.73,-105.53,-11.05
2892,2026-08-03 13:24:27.390,76.304,-0.64,0.89,0.59,-132.2,-93.32,6.77
2893,2026-08-03 13:24:27.475,76.389,-0.68,0.9,0.48,-132.2,-93.32,6.77
2894,2026-08-03 13:24:27.476,76.39,-0.67,0.83,0.31,-158.2,-74.1,23.25
2895,2026-08-03 13:24:27.477,76.391,-0.67,0.83,0.31,-158.2,-74.1,23.25
2896,2026-08-03 13:24:27.478,76.392,-0.61,0.69,0.09,-154.6,-53.71,38.21
2897,2026-08-03 13:24:27.478,76.392,-0.59,0.51,-0.11,-124.88,-28.75,56.15
2898,2026-08-03 13:24:27.479,76.393,-0.59,0.51,-0.11,-124.88,-28.75,56.15
2899,2026-08-03 13:24:27.515,76.429,-0.68,0.35,-0.24,-70.74,0.61,68.48
2900,2026-08-03 13:24:27.516,76.43,-0.84,0.35,-0.28,11.29,27.65,50.84
2901,2026-08-03 13:24:27.572,76.486,-0.84,0.35,-0.28,11.29,27.65,50.84
2902,2026-08-03 13:24:27.573,76.487,-0.95,0.63,-0.08,122.38,52.12,-4.58
2903,2026-08-03 13:24:27.630,76.544,-0.94,0.93,0.65,243.77,87.1,-62.62
2904,2026-08-03 13:24:27.631,76.545,-0.94,0.93,0.65,243.77,87.1,-62.62
2905,2026-08-03 13:24:27.631,76.545,-0.82,0.91,1.48,310.55,114.26,-88.75
2906,2026-08-03 13:24:27.690,76.604,-0.66,0.76,1.63,279.17,85.69,-92.22
2907,2026-08-03 13:24:27.764,76.678,-0.66,0.76,1.63,279.17,85.69,-92.22
2908,2026-08-03 13:24:27.765,76.679,-0.57,0.69,1.32,212.1,5.55,-95.76
2909,2026-08-03 13:24:27.766,76.68,-0.57,0.69,1.32,212.1,5.55,-95.76
2910,2026-08-03 13:24:27.766,76.68,-0.48,0.61,1.08,180.97,-72.14,-107.85
2911,2026-08-03 13:24:27.810,76.724,-0.48,0.61,1.08,172.0,-121.34,-122.86
2912,2026-08-03 13:24:27.810,76.724,-0.28,0.54,0.92,172.0,-121.34,-122.86
2913,2026-08-03 13:24:27.872,76.786,-0.09,0.49,0.7,159.97,-156.19,-125.43
2914,2026-08-03 13:24:27.873,76.787,-0.0,0.48,0.48,151.43,-180.42,-110.47
2915,2026-08-03 13:24:27.930,76.844,-0.0,0.48,0.48,151.43,-180.42,-110.47
2916,2026-08-03 13:24:27.931,76.845,-0.02,0.51,0.4,144.35,-174.07,-87.4
2917,2026-08-03 13:24:28.007,76.921,-0.12,0.57,0.5,128.78,-135.8,-63.84
2918,2026-08-03 13:24:28.008,76.922,-0.12,0.57,0.5,128.78,-135.8,-63.84
2919,2026-08-03 13:24:28.008,76.922,-0.28,0.63,0.7,113.71,-89.23,-41.63
2920,2026-08-03 13:24:28.051,76.965,-0.28,0.63,0.7,113.71,-89.23,-41.63
2921,2026-08-03 13:24:28.060,76.974,-0.46,0.74,0.93,100.22,-46.26,-22.52
2922,2026-08-03 13:24:28.110,77.024,-0.59,0.9,1.11,75.44,-9.7,-8.73
2923,2026-08-03 13:24:28.111,77.025,-0.59,0.9,1.11,75.44,-9.7,-8.73
2924,2026-08-03 13:24:28.112,77.026,-0.59,0.9,1.11,75.44,-9.7,-8.73
2925,2026-08-03 13:24:28.170,77.084,-0.59,0.9,1.11,75.44,-9.7,-8.73
2926,2026-08-03 13:24:28.171,77.085,-0.72,0.85,1.08,-14.28,51.57,28.38
2927,2026-08-03 13:24:28.230,77.144,-0.66,0.67,0.88,-100.71,94.73,45.23
2928,2026-08-03 13:24:28.231,77.145,-0.6,0.68,0.79,-169.37,90.76,39.61
2929,2026-08-03 13:24:28.298,77.212,-0.6,0.68,0.79,-169.37,90.76,39.61
2930,2026-08-03 13:24:28.299,77.213,-0.65,0.79,0.79,-179.87,26.06,21.67
2931,2026-08-03 13:24:28.350,77.264,-0.76,0.79,0.84,-146.67,-56.15,2.2
2932,2026-08-03 13:24:28.424,77.338,-0.77,0.71,0.85,-96.62,-130.07,-20.75
2933,2026-08-03 13:24:28.425,77.339,-0.65,0.66,0.75,-60.85,-182.19,-38.76
2934,2026-08-03 13:24:28.426,77.34,-0.65,0.66,0.75,-60.85,-182.19,-38.76
2935,2026-08-03 13:24:28.470,77.384,-0.52,0.59,0.59,-56.46,-191.83,-37.48
2936,2026-08-03 13:24:28.471,77.385,-0.44,0.47,0.46,-67.5,-161.56,-22.22
2937,2026-08-03 13:24:28.532,77.446,-0.44,0.47,0.46,-67.5,-161.56,-22.22
2938,2026-08-03 13:24:28.533,77.447,-0.38,0.33,0.31,-69.7,-119.08,-10.99
2939,2026-08-03 13:24:28.593,77.507,-0.29,0.23,0.24,-55.05,-77.7,-11.17
2940,2026-08-03 13:24:28.594,77.508,-0.27,0.17,0.36,-28.38,-33.87,-20.08
2941,2026-08-03 13:24:28.771,77.685,-0.27,0.17,0.36,-28.38,-33.87,-20.08
2942,2026-08-03 13:24:28.771,77.685,-0.3,0.17,0.59,5.8,5.31,-40.1
2943,2026-08-03 13:24:28.772,77.686,-0.28,0.26,0.77,36.74,26.98,-66.71
2944,2026-08-03 13:24:28.773,77.687,-0.26,0.36,0.97,52.31,35.83,-85.08
2945,2026-08-03 13:24:28.773,77.687,-0.28,0.4,1.38,60.18,41.75,-99.12
2946,2026-08-03 13:24:28.774,77.688,-0.28,0.4,1.38,60.18,41.75,-99.12
2947,2026-08-03 13:24:28.841,77.755,-0.14,0.46,1.65,59.81,26.06,-115.66
2948,2026-08-03 13:24:28.842,77.756,0.03,0.47,1.37,26.0,-23.13,-109.56
2949,2026-08-03 13:24:28.892,77.806,0.03,0.47,1.37,26.0,-23.13,-109.56
2950,2026-08-03 13:24:28.892,77.806,-0.03,0.31,0.88,-31.8,-62.99,-77.27
2951,2026-08-03 13:24:28.950,77.864,-0.2,0.14,0.61,-66.47,-62.68,-61.16
2952,2026-08-03 13:24:28.951,77.865,-0.2,0.14,0.61,-66.47,-62.68,-61.16
2953,2026-08-03 13:24:29.010,77.924,-0.23,0.1,0.62,-55.36,-46.94,-79.28
2954,2026-08-03 13:24:29.011,77.925,-0.23,0.1,0.62,-55.36,-46.94,-79.28
2955,2026-08-03 13:24:29.012,77.926,-0.23,0.1,0.62,-55.36,-46.94,-79.28
2956,2026-08-03 13:24:29.070,77.984,0.06,0.26,0.67,6.65,-54.32,-116.33
2957,2026-08-03 13:24:29.071,77.985,0.06,0.26,0.67,25.45,-58.35,-100.89
2958,2026-08-03 13:24:29.138,78.052,0.17,0.31,0.63,25.45,-58.35,-100.89
2959,2026-08-03 13:24:29.138,78.052,0.2,0.31,0.68,39.06,-40.95,-67.44
2960,2026-08-03 13:24:29.139,78.053,0.2,0.31,0.68,39.06,-40.95,-67.44
2961,2026-08-03 13:24:29.191,78.105,0.17,0.24,0.84,45.59,-12.51,-27.77
2962,2026-08-03 13:24:29.192,78.106,0.17,0.24,0.84,45.59,-12.51,-27.77
2963,2026-08-03 13:24:29.250,78.164,0.11,0.18,1.02,51.27,6.29,0.06
2964,2026-08-03 13:24:29.251,78.165,0.12,0.19,1.09,56.64,9.52,13.67
2965,2026-08-03 13:24:29.315,78.229,0.14,0.26,1.15,57.37,13.43,22.64
2966,2026-08-03 13:24:29.316,78.23,0.01,0.36,1.39,51.03,34.55,20.94
2967,2026-08-03 13:24:29.371,78.285,0.01,0.36,1.39,51.03,34.55,20.94
2968,2026-08-03 13:24:29.371,78.285,-0.13,0.51,1.61,22.52,63.48,7.93
2969,2026-08-03 13:24:29.432,78.346,-0.09,0.6,1.43,-23.62,70.98,15.81
2970,2026-08-03 13:24:29.490,78.404,-0.09,0.6,1.43,-23.62,70.98,15.81
2971,2026-08-03 13:24:29.549,78.463,-0.09,0.6,1.43,-23.62,70.98,15.81
2972,2026-08-03 13:24:29.550,78.464,-0.09,0.6,1.43,-23.62,70.98,15.81
2973,2026-08-03 13:24:29.551,78.465,0.01,0.41,0.41,-42.54,16.42,102.72
2974,2026-08-03 13:24:29.551,78.465,0.01,0.41,0.41,-32.9,25.57,111.57
2975,2026-08-03 13:24:29.551,78.465,-0.08,0.34,0.35,-32.9,25.57,111.57
2976,2026-08-03 13:24:29.551,78.465,-0.18,0.35,0.7,-49.13,74.65,78.61
2977,2026-08-03 13:24:29.617,78.531,-0.18,0.35,0.7,-49.13,74.65,78.61
2978,2026-08-03 13:24:29.620,78.534,-0.24,0.38,1.09,-83.44,108.95,30.64
2979,2026-08-03 13:24:29.671,78.585,-0.23,0.38,1.16,-95.89,86.36,5.49
2980,2026-08-03 13:24:29.672,78.586,-0.23,0.38,1.16,-95.89,86.36,5.49
2981,2026-08-03 13:24:29.730,78.644,-0.19,0.38,0.96,-70.62,29.97,4.76
2982,2026-08-03 13:24:29.731,78.645,-0.17,0.39,0.82,-36.8,-7.14,4.09
2983,2026-08-03 13:24:29.790,78.704,-0.19,0.41,0.85,-21.3,-8.24,-8.0
2984,2026-08-03 13:24:29.858,78.772,-0.21,0.44,0.92,-18.37,-1.71,-23.99
2985,2026-08-03 13:24:29.859,78.773,-0.21,0.44,0.92,-18.37,-1.71,-23.99
2986,2026-08-03 13:24:29.859,78.773,-0.19,0.46,0.88,-4.03,-16.24,-34.12
2987,2026-08-03 13:24:29.910,78.824,-0.19,0.46,0.88,-4.03,-16.24,-34.12
2988,2026-08-03 13:24:29.911,78.825,-0.14,0.53,0.77,49.8,-53.71,-41.32
2989,2026-08-03 13:24:29.911,78.825,0.06,0.83,0.61,140.38,-88.2,-42.18
2990,2026-08-03 13:24:29.970,78.884,0.06,0.83,0.61,140.38,-88.2,-42.18
2991,2026-08-03 13:24:29.970,78.884,0.28,1.21,0.46,190.31,-75.5,-3.66
2992,2026-08-03 13:24:30.030,78.944,0.28,1.21,0.46,190.31,-75.5,-3.66
2993,2026-08-03 13:24:30.030,78.944,0.01,1.17,0.56,140.87,12.02,91.43
2994,2026-08-03 13:24:30.031,78.945,0.01,1.17,0.56,140.87,12.02,91.43
2995,2026-08-03 13:24:30.091,79.005,-0.6,0.64,0.81,42.91,128.17,199.58
2996,2026-08-03 13:24:30.093,79.007,-0.9,0.11,0.92,-28.63,188.42,253.36
2997,2026-08-03 13:24:30.150,79.064,-0.85,-0.13,0.98,-53.16,180.3,230.77
2998,2026-08-03 13:24:30.151,79.065,-0.85,-0.13,0.98,-53.16,180.3,230.77
2999,2026-08-03 13:24:30.210,79.124,-0.7,-0.14,1.05,-46.39,146.73,161.32
3000,2026-08-03 13:24:30.211,79.125,-0.7,-0.14,1.05,-46.39,146.73,161.32
3001,2026-08-03 13:24:30.211,79.125,-0.5,0.05,1.03,-41.69,106.51,79.41
3002,2026-08-03 13:24:30.270,79.184,-0.37,0.25,0.95,-52.12,65.25,18.74
3003,2026-08-03 13:24:30.271,79.185,-0.37,0.25,0.95,-52.12,65.25,18.74
3004,2026-08-03 13:24:30.335,79.249,-0.35,0.33,0.89,-54.69,32.23,-5.86
3005,2026-08-03 13:24:30.336,79.25,-0.35,0.33,0.89,-54.69,32.23,-5.86
3006,2026-08-03 13:24:30.336,79.25,-0.35,0.37,0.84,-37.6,5.19,-13.24
3007,2026-08-03 13:24:30.391,79.305,-0.35,0.37,0.84,-37.6,5.19,-13.24
3008,2026-08-03 13:24:30.391,79.305,-0.33,0.38,0.79,-13.55,-17.27,-14.47
3009,2026-08-03 13:24:30.391,79.305,-0.29,0.35,0.71,2.81,-27.83,-6.23
3010,2026-08-03 13:24:30.450,79.364,-0.29,0.35,0.71,2.81,-27.83,-6.23
3011,2026-08-03 13:24:30.450,79.364,-0.24,0.3,0.63,10.56,-21.79,7.87
3012,2026-08-03 13:24:30.510,79.424,-0.24,0.3,0.63,10.56,-21.79,7.87
3013,2026-08-03 13:24:30.510,79.424,-0.2,0.36,0.6,12.51,-5.86,19.9
3014,2026-08-03 13:24:30.570,79.484,-0.2,0.5,0.64,7.45,11.29,31.92
3015,2026-08-03 13:24:30.571,79.485,-0.2,0.5,0.64,7.45,11.29,31.92
3016,2026-08-03 13:24:30.571,79.485,-0.3,0.57,0.74,0.98,26.92,50.29
3017,2026-08-03 13:24:30.631,79.545,-0.44,0.5,0.84,5.07,36.44,69.46
