Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1166,2026-08-03 13:20:58.664,32.044,-0.08,0.26,1.03,-10.38,1.1,-5.74
1167,2026-08-03 13:20:58.665,32.045,-0.08,0.26,1.03,-10.38,1.1,-5.74
1168,2026-08-03 13:20:58.832,32.212,-0.08,0.26,1.03,-10.38,1.1,-5.74
1169,2026-08-03 13:20:58.833,32.213,-0.16,0.42,1.06,-6.23,4.39,-64.21
1170,2026-08-03 13:20:58.834,32.214,-0.2,0.33,0.96,-9.28,-3.05,-70.62
1171,2026-08-03 13:20:58.834,32.214,-0.14,0.24,0.89,-0.73,-28.69,-67.5
1172,2026-08-03 13:20:58.835,32.215,-0.14,0.24,0.89,-0.73,-28.69,-67.5
1173,2026-08-03 13:20:58.835,32.215,-0.03,0.17,0.92,13.12,-50.84,-68.91
1174,2026-08-03 13:20:59.132,32.512,-0.03,0.17,0.92,13.12,-50.84,-68.91
1175,2026-08-03 13:20:59.133,32.513,0.1,0.16,0.95,27.59,-62.01,-84.78
1176,2026-08-03 13:20:59.262,32.642,0.23,0.18,0.91,32.17,-66.71,-103.33
1177,2026-08-03 13:20:59.263,32.643,0.23,0.18,0.91,32.17,-66.71,-103.33
1178,2026-08-03 13:20:59.263,32.643,0.33,0.15,0.8,25.39,-67.75,-105.96
1179,2026-08-03 13:20:59.263,32.643,0.42,0.15,0.72,14.89,-61.16,-92.59
1180,2026-08-03 13:20:59.264,32.644,0.52,0.21,0.74,2.81,-46.26,-72.2
1181,2026-08-03 13:20:59.264,32.644,0.52,0.21,0.74,-11.54,-28.08,-48.16
1182,2026-08-03 13:20:59.264,32.644,0.58,0.29,0.82,-11.54,-28.08,-48.16
1183,2026-08-03 13:20:59.264,32.644,0.59,0.37,0.92,-29.97,-12.02,-21.85
1184,2026-08-03 13:20:59.265,32.645,0.59,0.37,0.92,-29.97,-12.02,-21.85
1185,2026-08-03 13:20:59.265,32.645,0.52,0.42,1.02,-53.71,-2.26,3.6
1186,2026-08-03 13:20:59.266,32.646,0.4,0.37,1.09,-74.77,-1.46,24.29
1187,2026-08-03 13:20:59.267,32.647,0.4,0.37,1.09,-74.77,-1.46,24.29
1188,2026-08-03 13:20:59.268,32.648,0.28,0.25,1.11,-81.18,-7.08,33.45
1189,2026-08-03 13:20:59.268,32.648,0.28,0.25,1.11,-74.16,-9.22,28.5
1190,2026-08-03 13:20:59.436,32.816,0.24,0.12,1.11,-74.16,-9.22,28.5
1191,2026-08-03 13:20:59.436,32.816,0.29,0.01,1.03,-51.64,-10.07,18.25
1192,2026-08-03 13:20:59.437,32.817,0.37,-0.03,0.87,-19.35,-12.88,10.8
1193,2026-08-03 13:20:59.437,32.817,0.45,-0.02,0.83,-5.86,-3.78,7.45
1194,2026-08-03 13:20:59.438,32.818,0.45,-0.02,0.83,-5.86,-3.78,7.45
1195,2026-08-03 13:20:59.491,32.871,0.48,0.01,0.95,-22.71,17.52,5.74
1196,2026-08-03 13:20:59.492,32.872,0.43,0.03,1.06,-47.3,29.36,5.55
1197,2026-08-03 13:20:59.551,32.931,0.34,-0.02,0.99,-52.92,18.13,11.47
1198,2026-08-03 13:20:59.552,32.932,0.27,-0.06,0.83,-38.82,-4.09,22.77
1199,2026-08-03 13:20:59.735,33.115,0.27,-0.06,0.83,-38.82,-4.09,22.77
1200,2026-08-03 13:20:59.736,33.116,0.24,-0.09,0.72,-21.48,-15.32,34.42
1201,2026-08-03 13:20:59.736,33.116,0.24,-0.09,0.72,-15.01,-7.26,42.66
1202,2026-08-03 13:20:59.737,33.117,0.21,-0.16,0.71,-15.01,-7.26,42.66
1203,2026-08-03 13:20:59.737,33.117,0.17,-0.21,0.77,-20.94,11.84,40.22
1204,2026-08-03 13:20:59.737,33.117,0.1,-0.23,0.85,-29.42,24.84,21.79
1205,2026-08-03 13:20:59.738,33.118,0.1,-0.23,0.85,-29.42,24.84,21.79
1206,2026-08-03 13:20:59.791,33.171,0.09,-0.23,0.88,-30.64,3.17,-18.25
1207,2026-08-03 13:20:59.792,33.172,0.09,-0.23,0.88,-30.64,3.17,-18.25
1208,2026-08-03 13:20:59.913,33.293,0.16,-0.23,0.89,-21.12,-26.61,-48.89
1209,2026-08-03 13:20:59.913,33.293,0.28,-0.16,0.96,-4.03,-19.9,-48.4
1210,2026-08-03 13:20:59.914,33.294,0.39,-0.03,1.17,1.04,16.78,-32.71
1211,2026-08-03 13:20:59.972,33.352,0.37,0.01,1.27,1.1,54.32,-6.59
1212,2026-08-03 13:20:59.973,33.353,0.23,-0.07,1.04,17.27,57.13,14.1
1213,2026-08-03 13:21:00.212,33.592,0.23,-0.07,1.04,17.27,57.13,14.1
1214,2026-08-03 13:21:00.212,33.592,0.08,-0.17,0.79,31.07,31.19,10.8
1215,2026-08-03 13:21:00.212,33.592,0.08,-0.17,0.72,33.63,5.19,-17.33
1216,2026-08-03 13:21:00.213,33.593,0.08,-0.17,0.72,33.63,5.19,-17.33
1217,2026-08-03 13:21:00.213,33.593,0.21,-0.05,0.73,42.11,-11.47,-47.18
1218,2026-08-03 13:21:00.214,33.594,0.21,-0.05,0.73,42.11,-11.47,-47.18
1219,2026-08-03 13:21:00.214,33.594,0.37,0.06,0.69,61.28,-15.56,-50.17
1220,2026-08-03 13:21:00.215,33.595,0.45,0.08,0.7,72.88,-0.85,-21.3
1221,2026-08-03 13:21:00.215,33.595,0.45,0.08,0.7,66.65,25.39,25.15
1222,2026-08-03 13:21:00.217,33.597,0.48,0.07,0.84,66.65,25.39,25.15
1223,2026-08-03 13:21:00.454,33.834,0.48,0.1,1.0,60.12,43.27,71.35
1224,2026-08-03 13:21:00.472,33.852,0.48,0.1,1.0,60.12,43.27,71.35
1225,2026-08-03 13:21:00.473,33.853,0.46,0.22,1.12,57.19,49.56,109.86
1226,2026-08-03 13:21:00.693,34.073,0.36,0.34,1.12,50.48,50.96,144.29
1227,2026-08-03 13:21:00.693,34.073,0.22,0.35,0.96,57.19,48.16,170.9
1228,2026-08-03 13:21:00.693,34.073,0.17,0.37,0.79,77.76,53.96,179.93
1229,2026-08-03 13:21:00.694,34.074,0.17,0.37,0.79,77.76,53.96,179.93
1230,2026-08-03 13:21:00.694,34.074,0.23,0.52,0.91,74.04,81.67,177.43
1231,2026-08-03 13:21:00.695,34.075,0.23,0.52,0.91,74.04,81.67,177.43
1232,2026-08-03 13:21:00.695,34.075,0.27,0.66,1.31,34.24,118.84,175.6
1233,2026-08-03 13:21:00.696,34.076,0.25,0.64,1.58,-5.0,124.27,170.59
1234,2026-08-03 13:21:00.696,34.076,0.25,0.52,1.38,-11.29,69.34,156.01
1235,2026-08-03 13:21:00.697,34.077,0.28,0.38,0.84,10.56,-16.48,138.37
1236,2026-08-03 13:21:00.698,34.078,0.28,0.38,0.84,10.56,-16.48,138.37
1237,2026-08-03 13:21:00.698,34.078,0.31,0.31,0.43,27.16,-64.94,126.46
1238,2026-08-03 13:21:00.700,34.08,0.31,0.31,0.43,27.16,-64.94,126.46
1239,2026-08-03 13:21:00.700,34.08,0.33,0.31,0.41,12.33,-44.92,119.81
1240,2026-08-03 13:21:00.811,34.191,0.32,0.34,0.62,-14.83,1.95,112.73
1241,2026-08-03 13:21:00.812,34.192,0.32,0.34,0.62,-14.83,1.95,112.73
1242,2026-08-03 13:21:00.813,34.193,0.31,0.38,0.84,-23.8,29.48,101.75
1243,2026-08-03 13:21:00.814,34.194,0.3,0.39,0.98,-13.24,31.68,88.75
1244,2026-08-03 13:21:01.112,34.492,0.3,0.38,1.0,10.13,14.53,79.22
1245,2026-08-03 13:21:01.114,34.494,0.3,0.38,1.0,10.13,14.53,79.22
1246,2026-08-03 13:21:01.115,34.495,0.34,0.41,0.92,37.17,-8.67,77.15
1247,2026-08-03 13:21:01.115,34.495,0.35,0.47,0.83,50.9,-15.75,89.23
1248,2026-08-03 13:21:01.123,34.503,0.35,0.47,0.83,50.9,-15.75,89.23
1249,2026-08-03 13:21:01.124,34.504,0.28,0.46,0.81,50.23,-0.98,116.52
1250,2026-08-03 13:21:01.129,34.509,0.28,0.46,0.81,50.23,-0.98,116.52
1251,2026-08-03 13:21:01.130,34.51,0.22,0.42,0.86,52.86,21.42,140.75
1252,2026-08-03 13:21:01.131,34.511,0.2,0.52,1.01,55.97,48.22,146.12
1253,2026-08-03 13:21:01.131,34.511,0.12,0.6,1.17,33.63,83.07,145.94
1254,2026-08-03 13:21:01.292,34.672,-0.03,0.46,1.1,3.78,97.96,156.07
1255,2026-08-03 13:21:01.293,34.673,-0.03,0.46,1.1,3.78,97.96,156.07
1256,2026-08-03 13:21:01.293,34.673,-0.11,0.24,0.88,0.24,80.38,164.67
1257,2026-08-03 13:21:01.293,34.673,-0.11,0.24,0.88,6.16,66.77,158.14
1258,2026-08-03 13:21:01.294,34.674,-0.09,0.12,0.72,6.16,66.77,158.14
1259,2026-08-03 13:21:01.294,34.674,-0.03,0.1,0.71,3.91,74.71,140.38
1260,2026-08-03 13:21:01.295,34.675,-0.03,0.1,0.71,3.91,74.71,140.38
1261,2026-08-03 13:21:01.295,34.675,0.01,0.15,0.78,-1.04,89.84,118.84
1262,2026-08-03 13:21:01.367,34.747,0.01,0.15,0.78,-1.04,89.84,118.84
1263,2026-08-03 13:21:01.374,34.754,0.03,0.23,0.92,-9.4,103.39,98.94
1264,2026-08-03 13:21:01.375,34.755,0.03,0.23,0.92,-9.4,103.39,98.94
1265,2026-08-03 13:21:01.773,35.153,0.06,0.27,1.06,-21.85,106.38,85.45
1266,2026-08-03 13:21:01.774,35.154,0.1,0.28,1.11,-28.69,86.0,77.33
1267,2026-08-03 13:21:01.775,35.155,0.1,0.28,1.11,-28.69,86.0,77.33
1268,2026-08-03 13:21:01.892,35.272,0.14,0.28,1.06,-26.12,45.9,71.53
1269,2026-08-03 13:21:01.893,35.273,0.19,0.28,0.97,-12.94,1.53,68.18
1270,2026-08-03 13:21:01.894,35.274,0.19,0.28,0.97,-12.94,1.53,68.18
1271,2026-08-03 13:21:01.894,35.274,0.28,0.42,1.0,7.81,-21.91,64.7
1272,2026-08-03 13:21:01.895,35.275,0.3,0.68,1.24,7.57,-6.1,67.32
1273,2026-08-03 13:21:01.896,35.276,0.16,0.81,1.46,-20.69,20.14,87.83
1274,2026-08-03 13:21:01.896,35.276,-0.03,0.81,1.43,-44.92,20.14,112.61
1275,2026-08-03 13:21:01.897,35.277,-0.03,0.81,1.43,-44.92,20.14,112.61
1276,2026-08-03 13:21:01.897,35.277,-0.16,0.75,1.16,-49.62,-3.23,126.83
1277,2026-08-03 13:21:01.897,35.277,-0.21,0.61,0.8,-39.43,-27.28,139.89
1278,2026-08-03 13:21:01.898,35.278,-0.21,0.61,0.8,-39.43,-27.28,139.89
1279,2026-08-03 13:21:01.899,35.279,-0.22,0.41,0.53,-14.04,-44.01,156.74
1280,2026-08-03 13:21:02.791,36.171,-0.18,0.24,0.36,26.49,-58.59,167.85
1281,2026-08-03 13:21:03.158,36.538,-0.18,0.24,0.36,26.49,-58.59,167.85
1282,2026-08-03 13:21:03.160,36.54,-0.15,0.17,0.35,45.47,-44.8,161.8
1283,2026-08-03 13:21:03.161,36.541,-0.15,0.17,0.35,45.47,-44.8,161.8
1284,2026-08-03 13:21:03.165,36.545,-0.21,0.14,0.54,11.54,11.05,135.25
1285,2026-08-03 13:21:03.331,36.711,-0.21,0.14,0.54,11.54,11.05,135.25
1286,2026-08-03 13:21:03.332,36.712,-0.3,0.12,0.72,-29.72,54.99,93.69
1287,2026-08-03 13:21:03.334,36.714,-0.36,0.18,0.86,-26.18,57.92,43.09
1288,2026-08-03 13:21:03.335,36.715,-0.36,0.18,0.86,-26.18,57.92,43.09
1289,2026-08-03 13:21:03.336,36.716,-0.38,0.33,1.11,4.09,55.6,-11.9
1290,2026-08-03 13:21:03.337,36.717,-0.43,0.45,1.41,26.79,63.66,-60.73
1291,2026-08-03 13:21:03.337,36.717,-0.49,0.46,1.47,39.79,55.66,-88.44
1292,2026-08-03 13:21:03.338,36.718,-0.49,0.46,1.47,39.79,55.66,-88.44
1293,2026-08-03 13:21:03.338,36.718,-0.53,0.33,1.19,41.69,21.42,-90.88
1294,2026-08-03 13:21:03.339,36.719,-0.53,0.14,0.83,35.16,-14.34,-82.82
1295,2026-08-03 13:21:03.341,36.721,-0.53,0.14,0.83,35.16,-14.34,-82.82
1296,2026-08-03 13:21:03.342,36.722,-0.48,0.05,0.73,33.45,-21.79,-92.16
1297,2026-08-03 13:21:03.343,36.723,-0.36,0.15,0.84,36.68,-7.26,-131.77
1298,2026-08-03 13:21:03.343,36.723,-0.19,0.33,0.89,40.71,-6.29,-177.37
1299,2026-08-03 13:21:03.344,36.724,-0.19,0.33,0.89,40.65,-26.43,-195.74
1300,2026-08-03 13:21:03.345,36.725,-0.03,0.41,0.8,40.65,-26.43,-195.74
1301,2026-08-03 13:21:03.346,36.726,0.09,0.38,0.7,36.93,-44.25,-188.6
1302,2026-08-03 13:21:03.347,36.727,0.09,0.38,0.7,36.93,-44.25,-188.6
1303,2026-08-03 13:21:03.348,36.728,0.21,0.39,0.69,37.78,-49.07,-177.25
1304,2026-08-03 13:21:03.349,36.729,0.35,0.44,0.74,44.68,-45.41,-164.55
1305,2026-08-03 13:21:03.350,36.73,0.35,0.44,0.74,44.68,-45.41,-164.55
1306,2026-08-03 13:21:03.350,36.73,0.46,0.47,0.8,53.71,-34.06,-140.62
1307,2026-08-03 13:21:03.351,36.731,0.52,0.52,0.86,63.23,-15.99,-103.39
